Timestamp, Joint, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
0.435,Body_LeftHandThumbTip,-0.092151,-0.068463,0.020067,-0.841811,0.442659,0.306184,0.040724
0.455,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.455,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.455,Body_SpineLower,-0.019813,-0.011406,-0.010363,-0.123440,0.818359,-0.439787,0.348766
0.455,Hand_Thumb1,-0.037631,-0.023890,-0.021704,-0.208203,0.547609,-0.701722,0.405417
0.455,Body_SpineUpper,-0.056395,-0.049472,-0.026577,-0.232873,0.613338,-0.691947,0.301324
0.455,Body_Chest,-0.080080,-0.072913,-0.028157,-0.232923,0.539985,-0.715911,0.376343
0.455,Body_Neck,-0.094770,-0.007223,-0.023250,-0.304068,0.950984,-0.026650,-0.049626
0.455,Body_Head,-0.125104,-0.028778,-0.019109,-0.606718,0.792331,0.017121,-0.061747
0.455,Body_LeftShoulder,-0.131250,-0.051897,-0.017260,-0.717165,0.690952,0.025468,-0.087243
0.455,Body_LeftScapula,-0.094425,-0.002511,-0.001704,-0.377525,0.923697,0.028461,-0.058722
0.455,Body_LeftArmUpper,-0.124431,-0.032209,0.001983,-0.822887,0.562860,0.068995,-0.035862
0.455,Body_LeftArmLower,-0.114725,-0.057537,-0.000008,-0.948157,0.284175,0.126683,-0.064758
0.455,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.378021,0.917662,0.084919,-0.088230
0.455,Body_RightShoulder,-0.114456,-0.033732,0.021004,-0.799746,0.577004,0.162639,-0.031966
0.455,Hand_Ring3,-0.107079,-0.058217,0.015148,-0.942608,0.267065,0.198732,0.025931
0.455,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.455,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.326809,0.922168,0.172108,-0.114808
0.455,Hand_Pinky2,-0.099951,-0.032995,0.037616,-0.699146,0.660047,0.266233,-0.068223
0.455,Body_LeftHandPalm,-0.100213,-0.052230,0.031957,-0.841811,0.442659,0.306184,0.040724
0.455,Hand_ThumbTip,-0.095044,-0.091842,-0.031093,-0.232923,0.539985,-0.715911,0.376343
0.455,Hand_IndexTip,-0.131234,-0.073879,-0.014955,-0.717165,0.690952,0.025468,-0.087243
0.455,Hand_MiddleTip,-0.095353,-0.072140,-0.004510,-0.948157,0.284175,0.126683,-0.064758
0.455,Body_LeftHandThumbDistal,-0.089110,-0.071459,0.006143,-0.942608,0.267065,0.198732,0.025931
0.455,Body_LeftHandThumbTip,-0.092151,-0.068463,0.020067,-0.841811,0.442659,0.306184,0.040724
0.462,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
