Timestamp, Joint, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
0.328,Hand_IndexTip,0.230380,1.031333,0.406986,-0.154311,-0.866103,-0.458239,-0.126775
0.328,Hand_MiddleTip,0.221402,1.030252,0.425507,-0.292130,-0.812397,-0.486728,-0.133296
0.328,Body_LeftHandThumbDistal,0.208235,1.013760,0.416468,-0.200632,-0.818237,-0.460496,-0.279606
0.328,Body_LeftHandThumbTip,0.206937,0.995788,0.412871,-0.242409,-0.767144,-0.477434,-0.353249
0.343,Body_Start,0.238437,0.914550,0.325482,-0.814045,-0.415112,-0.348213,0.209190
0.343,Body_Hips,0.238437,0.914550,0.325482,-0.814045,-0.415112,-0.348213,0.209190
0.343,Body_SpineLower,0.241307,0.937943,0.333759,-0.567467,-0.729129,0.101173,0.368939
0.343,Hand_Thumb1,0.239263,0.959971,0.344093,-0.304648,-0.698718,0.308046,0.569290
0.343,Body_SpineUpper,0.233954,0.984774,0.363510,-0.295416,-0.713369,0.169386,0.612488
0.343,Body_Chest,0.231458,1.005657,0.389200,-0.305926,-0.700790,0.314260,0.562622
0.343,Body_Neck,0.280569,0.983203,0.380199,-0.586861,-0.678747,-0.427333,0.110831
0.343,Body_Head,0.269889,1.009359,0.404495,-0.286031,-0.840877,-0.452664,-0.078788
0.343,Body_LeftShoulder,0.250214,1.022548,0.407515,-0.151474,-0.866811,-0.457647,-0.127488
0.343,Body_LeftScapula,0.275848,0.966856,0.394069,-0.565750,-0.689655,-0.449340,0.048944
0.343,Body_LeftArmUpper,0.260873,0.997912,0.418360,-0.342106,-0.818100,-0.453463,-0.089706
0.343,Body_LeftArmLower,0.240577,1.015265,0.422785,-0.292883,-0.812257,-0.486726,-0.132504
0.343,Hand_Ring1,0.262396,0.953586,0.401844,-0.535730,-0.683961,-0.495115,-0.007212
0.343,Body_RightShoulder,0.246079,0.981936,0.421791,-0.296301,-0.797497,-0.490298,-0.189242
0.343,Hand_Ring3,0.226425,0.999120,0.421497,-0.199670,-0.818538,-0.460321,-0.279700
0.343,Hand_Pinky0,0.235769,0.923325,0.365890,-0.774869,-0.315301,-0.541104,0.085850
0.343,Body_RightArmLower,0.245439,0.941076,0.405927,-0.546789,-0.647900,-0.522758,-0.089286
0.343,Hand_Pinky2,0.233786,0.965278,0.419690,-0.305618,-0.749750,-0.527456,-0.257417
0.343,Body_LeftHandPalm,0.220203,0.979842,0.418421,-0.240150,-0.767865,-0.476821,-0.354054
0.343,Hand_ThumbTip,0.227837,1.025244,0.402926,-0.305926,-0.700790,0.314260,0.562622
0.343,Hand_IndexTip,0.230008,1.031202,0.406702,-0.151474,-0.866811,-0.457647,-0.127488
0.343,Hand_MiddleTip,0.221355,1.030279,0.425617,-0.292883,-0.812257,-0.486726,-0.132504
0.343,Body_LeftHandThumbDistal,0.208117,1.013708,0.416420,-0.199670,-0.818538,-0.460321,-0.279700
0.343,Body_LeftHandThumbTip,0.206773,0.995708,0.412649,-0.240150,-0.767865,-0.476821,-0.354054
0.357,Body_Start,0.238417,0.914478,0.325409,-0.814265,-0.415507,-0.347532,0.208680
0.357,Body_Hips,0.238417,0.914478,0.325409,-0.814265,-0.415507,-0.347532,0.208680
0.357,Body_SpineLower,0.241284,0.937887,0.333643,-0.567897,-0.728828,0.102290,0.368564
0.357,Hand_Thumb1,0.239249,0.959940,0.343925,-0.305510,-0.697874,0.308715,0.569500
0.357,Body_SpineUpper,0.233989,0.984794,0.363291,-0.296250,-0.712728,0.169921,0.612684
0.357,Body_Chest,0.231542,1.005727,0.388944,-0.306830,-0.699931,0.315006,0.562781
0.357,Body_Neck,0.280559,0.983244,0.379977,-0.584791,-0.681102,-0.426812,0.109329
0.357,Body_Head,0.269673,1.009450,0.404128,-0.281865,-0.842707,-0.451547,-0.080632
0.357,Body_LeftShoulder,0.249900,1.022532,0.406961,-0.147214,-0.868069,-0.456235,-0.128973
0.357,Body_LeftScapula,0.275854,0.966919,0.393879,-0.565984,-0.690119,-0.448346,0.048823
0.357,Body_LeftArmUpper,0.260900,0.998020,0.418126,-0.341421,-0.818947,-0.452399,-0.089965
0.357,Body_LeftArmLower,0.240581,1.015359,0.422499,-0.291751,-0.813230,-0.485668,-0.132913
0.357,Hand_Ring1,0.262412,0.953658,0.401686,-0.536378,-0.683967,-0.494409,-0.006893
0.357,Body_RightShoulder,0.246148,0.982030,0.421646,-0.296977,-0.797717,-0.489737,-0.188709
0.357,Hand_Ring3,0.226504,0.999226,0.421380,-0.200155,-0.818897,-0.459781,-0.279192
0.357,Hand_Pinky0,0.235773,0.923323,0.365803,-0.775064,-0.315901,-0.540548,0.085378
0.357,Body_RightArmLower,0.245463,0.941148,0.405803,-0.546904,-0.648288,-0.522158,-0.089277
0.357,Hand_Pinky2,0.233817,0.965365,0.419548,-0.305547,-0.750222,-0.526891,-0.257283
0.357,Body_LeftHandPalm,0.220229,0.979924,0.418269,-0.239599,-0.768440,-0.476118,-0.354123
0.357,Hand_ThumbTip,0.227957,1.025352,0.402625,-0.306830,-0.699931,0.315007,0.562781
0.357,Hand_IndexTip,0.229646,1.031059,0.405988,-0.147214,-0.868069,-0.456235,-0.128973
0.357,Hand_MiddleTip,0.221330,1.030349,0.425266,-0.291751,-0.813230,-0.485668,-0.132913
0.357,Body_LeftHandThumbDistal,0.208195,1.013820,0.416323,-0.200155,-0.818897,-0.459781,-0.279192
0.357,Body_LeftHandThumbTip,0.206790,0.995770,0.412467,-0.239599,-0.768440,-0.476118,-0.354123
0.370,Body_Start,0.238472,0.914539,0.325425,-0.814239,-0.415513,-0.347579,0.208692
0.370,Body_Hips,0.238472,0.914539,0.325425,-0.814239,-0.415513,-0.347579,0.208692
0.370,Body_SpineLower,0.241338,0.937947,0.333661,-0.567904,-0.728838,0.102261,0.368542
0.370,Hand_Thumb1,0.239303,0.960000,0.343943,-0.305649,-0.697722,0.308568,0.569692
0.370,Body_SpineUpper,0.234062,0.984855,0.363312,-0.296458,-0.712550,0.169795,0.612826
0.370,Body_Chest,0.231635,1.005792,0.388965,-0.307429,-0.699540,0.315293,0.562780
0.370,Body_Neck,0.280608,0.983302,0.380001,-0.582523,-0.683199,-0.426922,0.107908
0.370,Body_Head,0.269502,1.009528,0.404030,-0.278657,-0.843854,-0.451137,-0.082079
0.370,Body_LeftShoulder,0.249654,1.022526,0.406726,-0.144800,-0.868622,-0.455728,-0.129775
0.370,Body_LeftScapula,0.275902,0.966976,0.393902,-0.565524,-0.690505,-0.448365,0.048521
0.370,Body_LeftArmUpper,0.260902,0.998080,0.418116,-0.340322,-0.819407,-0.452275,-0.090554
0.370,Body_LeftArmLower,0.240548,1.015393,0.422432,-0.290776,-0.813582,-0.485548,-0.133332
0.370,Hand_Ring1,0.262459,0.953714,0.401707,-0.536309,-0.683902,-0.494574,-0.006892
0.370,Body_RightShoulder,0.246190,0.982080,0.421671,-0.295843,-0.798015,-0.489658,-0.189432
0.370,Hand_Ring3,0.226526,0.999251,0.421342,-0.198753,-0.819065,-0.459584,-0.280023
0.370,Hand_Pinky0,0.235824,0.923381,0.365820,-0.775035,-0.315894,-0.540591,0.085396
0.370,Body_RightArmLower,0.245511,0.941204,0.405822,-0.546487,-0.648544,-0.522223,-0.089589
0.370,Hand_Pinky2,0.233841,0.965423,0.419542,-0.303934,-0.750758,-0.526535,-0.258358
0.370,Body_LeftHandPalm,0.220236,0.979959,0.418187,-0.237444,-0.768857,-0.475521,-0.355469
0.370,Hand_ThumbTip,0.228068,1.025438,0.402621,-0.307429,-0.699540,0.315293,0.562780
0.370,Hand_IndexTip,0.229374,1.030980,0.405667,-0.144800,-0.868622,-0.455728,-0.129775
0.370,Hand_MiddleTip,0.221273,1.030359,0.425155,-0.290776,-0.813582,-0.485548,-0.133332
0.370,Body_LeftHandThumbDistal,0.208207,1.013809,0.416216,-0.198753,-0.819065,-0.459584,-0.280023
0.370,Body_LeftHandThumbTip,0.206789,0.995760,0.412282,-0.237444,-0.768857,-0.475521,-0.355469
0.385,Body_Start,0.238521,0.914593,0.325440,-0.814218,-0.415519,-0.347618,0.208701
